2174,1
1457,0
3755,0
795,1
191,0
3168,1
2000,0
2905,0
3286,1
650,1
370,0
1671,1
3874,1
3092,1
1950,0
2956,0
514,1
3824,0
234,0
644,0
3803,0
2653,1
2043,0
3396,1
3229,1
869,0
415,1
193,0
2689,0
1071,0
3401,1
2894,1
2749,0
2179,0
1233,1
1334,0
2807,0
3280,0
2802,0
1733,0
1267,0
3067,0
3829,0
3134,0
290,0
567,0
1385,1
2088,0
7,1
2675,0
2781,1
3574,0
